table,data
label,"{""concept_id"": ""dialogue"", ""concept_name"": ""Dialogue"", ""type"": ""element"", ""set"": ""Narrative"", ""definition"": ""Charged talk that reveals character, advances plot, and carries subtext and rhythm."", ""axes"": ""function|tension"", ""axis_values"": ""expository|transactional|tactile|emotional|thematic | low|medium|high"", ""pairs_well_with"": """", ""conflicts_with"": """", ""source_file"": ""Dialogue Part 1.md"", ""source_md5"": ""2a091fb2968545d39482812da65a73c1"", ""last_modified_iso"": ""2025-09-30T19:17:35.485587Z""}"
label,"{""concept_id"": ""dialogue"", ""signal_id"": ""sig_function_expository"", ""signal_type"": ""textual_cue"", ""axis_value"": ""function:expository"", ""description"": ""function ⇒ expository"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Dialogue Part 1.md"", ""source_md5"": ""2a091fb2968545d39482812da65a73c1"", ""last_modified_iso"": ""2025-09-30T19:17:35.485587Z""}"
label,"{""concept_id"": ""dialogue"", ""signal_id"": ""sig_function_transactional"", ""signal_type"": ""textual_cue"", ""axis_value"": ""function:transactional"", ""description"": ""function ⇒ transactional"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Dialogue Part 1.md"", ""source_md5"": ""2a091fb2968545d39482812da65a73c1"", ""last_modified_iso"": ""2025-09-30T19:17:35.485587Z""}"
label,"{""concept_id"": ""dialogue"", ""signal_id"": ""sig_function_tactile"", ""signal_type"": ""textual_cue"", ""axis_value"": ""function:tactile"", ""description"": ""function ⇒ tactile"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Dialogue Part 1.md"", ""source_md5"": ""2a091fb2968545d39482812da65a73c1"", ""last_modified_iso"": ""2025-09-30T19:17:35.485587Z""}"
label,"{""concept_id"": ""dialogue"", ""signal_id"": ""sig_function_emotional"", ""signal_type"": ""textual_cue"", ""axis_value"": ""function:emotional"", ""description"": ""function ⇒ emotional"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Dialogue Part 1.md"", ""source_md5"": ""2a091fb2968545d39482812da65a73c1"", ""last_modified_iso"": ""2025-09-30T19:17:35.485587Z""}"
label,"{""concept_id"": ""dialogue"", ""signal_id"": ""sig_function_thematic"", ""signal_type"": ""textual_cue"", ""axis_value"": ""function:thematic"", ""description"": ""function ⇒ thematic"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Dialogue Part 1.md"", ""source_md5"": ""2a091fb2968545d39482812da65a73c1"", ""last_modified_iso"": ""2025-09-30T19:17:35.485587Z""}"
label,"{""concept_id"": ""dialogue"", ""signal_id"": ""sig_tension_low"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""tension:low"", ""description"": ""tension ⇒ low"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Dialogue Part 1.md"", ""source_md5"": ""2a091fb2968545d39482812da65a73c1"", ""last_modified_iso"": ""2025-09-30T19:17:35.485587Z""}"
label,"{""concept_id"": ""dialogue"", ""signal_id"": ""sig_tension_medium"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""tension:medium"", ""description"": ""tension ⇒ medium"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Dialogue Part 1.md"", ""source_md5"": ""2a091fb2968545d39482812da65a73c1"", ""last_modified_iso"": ""2025-09-30T19:17:35.485587Z""}"
label,"{""concept_id"": ""dialogue"", ""signal_id"": ""sig_tension_high"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""tension:high"", ""description"": ""tension ⇒ high"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Dialogue Part 1.md"", ""source_md5"": ""2a091fb2968545d39482812da65a73c1"", ""last_modified_iso"": ""2025-09-30T19:17:35.485587Z""}"
label,"{""concept_id"": ""dialogue"", ""misconception_id"": ""info_dump"", ""description"": ""Exposition disguised as stiff conversation"", ""tells"": """", ""likely_causes"": """", ""corrective_feedback"": """", ""micro_drill"": """", ""source_file"": ""Dialogue Part 1.md"", ""source_md5"": ""2a091fb2968545d39482812da65a73c1"", ""last_modified_iso"": ""2025-09-30T19:17:35.485587Z""}"
label,"{""concept_id"": ""dialogue"", ""misconception_id"": ""samey_voices"", ""description"": ""All characters sound alike"", ""tells"": """", ""likely_causes"": """", ""corrective_feedback"": """", ""micro_drill"": """", ""source_file"": ""Dialogue Part 1.md"", ""source_md5"": ""2a091fb2968545d39482812da65a73c1"", ""last_modified_iso"": ""2025-09-30T19:17:35.485587Z""}"
label,"{""blueprint_id"": ""bp_dialogue_function_tension"", ""concept_id"": ""dialogue"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""Tag each exchange by function and tension with one cue (word/gesture/beat)."", ""expected_features"": ""Accurate tags + evidence."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Precise labels + consequence"", ""Meets"": ""Mostly correct"", ""Developing"": ""Off or vague""}, ""distractor_strategy"": """", ""hint_steps"": """", ""variation_axes"": ""function|tension"", ""difficulty"": 2, ""source_file"": ""Dialogue Part 1.md"", ""source_md5"": ""2a091fb2968545d39482812da65a73c1"", ""last_modified_iso"": ""2025-09-30T19:17:35.485587Z""}"
